TITLE="Implicit Euler"
VARIABLES="X", "Y", "Cp", "rho", "u", "v", "p", "et"
ZONE N=6846, E=13411, DATAPACKING=POINT, ZONETYPE=FETRIANGLE
    0.3484487895    -0.0589271509    -0.3907656673     0.8707115266     0.9498166091     0.0219706107     0.5892407008     1.8660687960
    0.3381710416    -0.0591240132    -0.4186785711     0.8610525911     0.9594064155     0.0185290021     0.5803085715     1.8472017614
    0.3279006816    -0.0592794940    -0.5208094677     0.8260781020     0.9974852044     0.0120551521     0.5476266846     1.7800909828
    0.3176378683    -0.0593932819    -0.6017006479     0.7981401530     1.0298471718     0.0068765901     0.5217415070     1.7276204542
    0.3073827406    -0.0594623717    -0.6197766744     0.7918555526     1.0376663239     0.0038532134     0.5159571785     1.7162146120
    0.2971354863    -0.0594858316    -0.6183946228     0.7923343726     1.0371213483    -0.0000880940     0.5163994350     1.7171242133
    0.2868963065    -0.0594614185    -0.6170073313     0.7928011726     1.0364193985    -0.0049855191     0.5168433683     1.7179179763
    0.2766654321    -0.0593872467    -0.6158235522     0.7932029776     1.0358318541    -0.0102154885     0.5172221776     1.7186294592
    0.2664431310    -0.0592608668    -0.6132021573     0.7941114252     1.0346885921    -0.0156513973     0.5180610239     1.7203299216
    0.2562297099    -0.0590795717    -0.6090106199     0.7955684743     1.0328989315    -0.0213071213     0.5194023159     1.7230745088
    0.2460255171    -0.0588410167    -0.6035002132     0.7974842526     1.0305478264    -0.0271915038     0.5211656461     1.7266845672
    0.2358309408    -0.0585426363    -0.5967714693     0.7998224485     1.0276729751    -0.0333232739     0.5233188441     1.7310921282
    0.2256464295    -0.0581817100    -0.5887143768     0.8026205611     1.0242323178    -0.0397289234     0.5258971137     1.7363714959
    0.2154725190    -0.0577544749    -0.5794481732     0.8058340201     1.0202566712    -0.0464350375     0.5288622989     1.7424303768
    0.2053097924    -0.0572578525    -0.5688515461     0.8095036996     1.0156982423    -0.0534690043     0.5322532195     1.7493495878
    0.1951589846    -0.0566871964    -0.5567843624     0.8136762043     1.0105000324    -0.0608402853     0.5361147183     1.7572193063
    0.1850209208    -0.0560380550    -0.5437930464     0.8181555234     1.0048297848    -0.0685713664     0.5402719394     1.7656421648
    0.1748964918    -0.0553065423    -0.5296268396     0.8230282906     0.9986004420    -0.0766987589     0.5448051256     1.7747967037
    0.1647868893    -0.0544863830    -0.5141767387     0.8283279247     0.9917421334    -0.0852602170     0.5497491579     1.7847355625
    0.1546933602    -0.0535723617    -0.4973987423     0.8340649230     0.9842087649    -0.0943161054     0.5551181168     1.7954705545
    0.1446175380    -0.0525572255    -0.4785376962     0.8404969367     0.9757117303    -0.1039052012     0.5611536515     1.8075034184
    0.1345614051    -0.0514323696    -0.4578114008     0.8475380922     0.9662613125    -0.1140875635     0.5677860660     1.8206375304
    0.1245272358    -0.0501894577    -0.4352651324     0.8551648334     0.9558227031    -0.1249670401     0.5750008719     1.8348176624
    0.1145180008    -0.0488173618    -0.4102042177     0.8636063797     0.9440873634    -0.1366344940     0.5830203646     1.8504788320
    0.1045374431    -0.0473032959    -0.3819918901     0.8730646167     0.9307225810    -0.1491889405     0.5920483095     1.8679805428
    0.0945906278    -0.0456313068    -0.3503473624     0.8836138299     0.9154790566    -0.1627821193     0.6021745583     1.8874226197
    0.0846845005    -0.0437832400    -0.3147683157     0.8953981871     0.8979862531    -0.1776243174     0.6135598533     1.9090400043
    0.0748303534    -0.0417357378    -0.2740915298     0.9087749835     0.8775581580    -0.1939653677     0.6265764247     1.9334638725
    0.0650490612    -0.0394605962    -0.2271784750     0.9240729569     0.8533454448    -0.2121664261     0.6415886023     1.9612241361
    0.0553857856    -0.0369268210    -0.1713478533     0.9421245221     0.8238961382    -0.2324988279     0.6594544012     1.9938589515
    0.0459490577    -0.0341098928    -0.1013141052     0.9646049445     0.7869423260    -0.2544431492     0.6818652006     2.0345673171
    0.0370016935    -0.0310341427    -0.0154501592     0.9919260607     0.7413344384    -0.2767978141     0.7093416633     2.0839231228
    0.0291198437    -0.0278868271     0.0718678558     1.0192491463     0.6907205201    -0.2997969926     0.7372834281     2.1321519810
    0.0231794251    -0.0251396034     0.1637100030     1.0478110091     0.6379383764    -0.3198522351     0.7666729153     2.1834920763
    0.0182781203    -0.0225222019     0.2658961861     1.0792280697     0.5784839836    -0.3353283439     0.7993724938     2.2396866354
    0.0139360972    -0.0198306605     0.3861970892     1.1158758972     0.5091984287    -0.3437458672     0.8378687828     2.3052624338
    0.0100722056    -0.0170153792     0.5196779298     1.1560189554     0.4298846467    -0.3432329201     0.8805826518     2.3763678735
    0.0068664510    -0.0142192084     0.6592018005     1.1975608949     0.3432299340    -0.3327119793     0.9252302904     2.4498994827
    0.0046438083    -0.0118074463     0.8008057372     1.2396590897     0.2587005628    -0.3095112949     0.9705435502     2.5272195367
    0.0029988664    -0.0095542109     0.9296778404     1.2773798378     0.1783233477    -0.2679317459     1.0117826232     2.5956162987
    0.0017321990    -0.0072887718     1.0483858528     1.3119378100     0.1063866831    -0.2045914743     1.0497691872     2.6593046377
    0.0007961531    -0.0049320427     1.1411707286     1.3388187777     0.0492976584    -0.1188899145     1.0794603474     2.7097396826
    0.0002063027    -0.0024892802     1.1885808790     1.3525661654     0.0159671786    -0.0144833844     1.0946315956     2.7368932707
    0.0000000000     0.0000000000     1.1690883235     1.3468952305     0.0141208155     0.0999754443     1.0883939778     2.7278503974
    0.0002063027     0.0024892802     1.0745032766     1.3191647651     0.0458630685     0.2121852119     1.0581267628     2.6764003766
    0.0007961531     0.0049320427     0.9289571453     1.2764027905     0.1070259612     0.3103412537     1.0115520008     2.5976565732
    0.0017321990     0.0072887718     0.7548059756     1.2248149966     0.1891337399     0.3869802270     0.9558236265     2.5031761312
    0.0029988664     0.0095542109     0.5725433948     1.1701928025     0.2829388893     0.4387705182     0.8974996006     2.4032310579
    0.0046438083     0.0118074463     0.3983854881     1.1173963453     0.3814850038     0.4661255114     0.8417690705     2.3071204966
    0.0068664510     0.0142192084     0.2286567604     1.0649565507     0.4801307715     0.4723780773     0.7874558776     2.2102073057
    0.0100722056     0.0170153792     0.0821077202     1.0196406400     0.5755927141     0.4632017864     0.7405601848     2.1296924436
    0.0139360972     0.0198306605    -0.0549775637     0.9766598232     0.6607714342     0.4479811583     0.6966928939     2.0529478205
    0.0182781203     0.0225222019    -0.1799543542     0.9367230234     0.7349344078     0.4274151751     0.6567003210     1.9802882713
    0.0231794251     0.0251396034    -0.2826339927     0.9034722799     0.7973623484     0.4009271474     0.6238428366     1.9194281593
    0.0291198437     0.0278868271    -0.3676619703     0.8755895822     0.8505541995     0.3698537791     0.5966338838     1.8681907895
    0.0370016935     0.0310341427    -0.4398646682     0.8518148663     0.8981973494     0.3353282954     0.5735290205     1.8253181732
    0.0459490577     0.0341098928    -0.5151267688     0.8265301543     0.9420449035     0.3043272847     0.5494451483     1.7786389698
    0.0553857856     0.0369268210    -0.5792869096     0.8046927221     0.9782109388     0.2758544880     0.5289139032     1.7379054667
    0.0650490612     0.0394605962    -0.6293338741     0.7874991605     1.0065062533     0.2500657701     0.5128988746     1.7057594026
    0.0748303534     0.0417357378    -0.6697830533     0.7734708379     1.0291148007     0.2272676188     0.4999551372     1.6794456410
    0.0846845005     0.0437832400    -0.7043821543     0.7613541284     1.0479293974     0.2071086794     0.4888834249     1.6565801367
    0.0945906278     0.0456313068    -0.7346959502     0.7506472085     1.0639862078     0.1890411797     0.4791830102     1.6362616384
    0.1045374431     0.0473032959    -0.7618674009     0.7409782198     1.0780223097     0.1726635550     0.4704881460     1.6178229343
    0.1145180008     0.0488173618    -0.7866723003     0.7320934054     1.0905379799     0.1577048424     0.4625505782     1.6008098177
    0.1245272358     0.0501894577    -0.8094514047     0.7238872003     1.1018050993     0.1439629538     0.4552612648     1.5850448558
    0.1345614051     0.0514323696    -0.8302028106     0.7163733471     1.1119189832     0.1312252104     0.4486208149     1.5705690776
    0.1446175380     0.0525572255    -0.8490427539     0.7095197000     1.1209917879     0.1193092449     0.4425920330     1.5573292222
    0.1546933602     0.0535723617    -0.8662575367     0.7032305536     1.1291880372     0.1081305362     0.4370833025     1.5451519691
    0.1647868893     0.0544863830    -0.8819779841     0.6974665093     1.1366077568     0.0976419230     0.4320527594     1.5339772402
    0.1748964918     0.0553065423    -0.8968239079     0.6920018037     1.1435107113     0.0877688103     0.4273020638     1.5233571041
    0.1850209208     0.0560380550    -0.9110032814     0.6867630423     1.1500122316     0.0784345773     0.4227646642     1.5131558598
    0.1951589846     0.0566871964    -0.9245004779     0.6817598910     1.1561319646     0.0695756915     0.4184455613     1.5033981791
    0.2053097924     0.0572578525    -0.9373210238     0.6769919552     1.1618777858     0.0611246169     0.4143429867     1.4940781880
    0.2154725190     0.0577544749    -0.9490936459     0.6726023924     1.1671286525     0.0530666194     0.4105757476     1.4854923036
    0.2256464295     0.0581817100    -0.9599710412     0.6685364911     1.1719503296     0.0454011896     0.4070949811     1.4775330659
    0.2358309408     0.0585426363    -0.9701866904     0.6647078822     1.1764390822     0.0380920376     0.4038259734     1.4700279972
    0.2460255171     0.0588410167    -0.9797967921     0.6610977293     1.1806288326     0.0310995019     0.4007507408     1.4629434712
    0.2562297099     0.0590795717    -0.9889794465     0.6576399696     1.1845964495     0.0243844893     0.3978122914     1.4561490544
    0.2664431310     0.0592608668    -0.9978088016     0.6543070902     1.1883751551     0.0179229731     0.3949868978     1.4495901903
    0.2766654321     0.0593872467    -1.0061943701     0.6511351725     1.1919378681     0.0117142076     0.3923035159     1.4433425052
    0.2868963065     0.0594614185    -1.0140088880     0.6481742668     1.1952408912     0.0057652280     0.3898028701     1.4375090814
    0.2971354863     0.0594858316    -1.0213612402     0.6453833532     1.1983272974     0.0000631305     0.3874501174     1.4320067708
    0.3073827406     0.0594623717    -1.0283043466     0.6427435374     1.2012237847    -0.0054201112     0.3852283234     1.4267999734
    0.3176378683     0.0593932819    -1.0350104846     0.6401890172     1.2039960752    -0.0107132590     0.3830823592     1.4217537325
    0.3279006816     0.0592794940    -1.0413401300     0.6377744402     1.2065968337    -0.0158177135     0.3810568727     1.4169821920
    0.3381710416     0.0591240132    -1.0473329021     0.6354851943     1.2090440428    -0.0207319743     0.3791391856     1.4124566904
    0.3484487895     0.0589271509    -1.0530903774     0.6332820894     1.2113746534    -0.0254620312     0.3772967935     1.4080953764
    0.3587338294     0.0586915575    -1.0583258732     0.6312773534     1.2134873761    -0.0300046147     0.3756214349     1.4041319915
    0.3690260627     0.0584187628    -1.0634844685     0.6292982696     1.2155475392    -0.0344053222     0.3739706844     1.4002108297
    0.3793253558     0.0581085393    -1.0684141383     0.6274043676     1.2174989179    -0.0386770932     0.3723931900     1.3964541289
    0.3896316839     0.0577639397    -1.0729004652     0.6256800841     1.2192675344    -0.0427986458     0.3709575654     1.3930391239
    0.3999449452     0.0573851139    -1.0773466102     0.6239681103     1.2210014279    -0.0467830965     0.3695347990     1.3896395326
    0.4102650735     0.0569730388    -1.0813162194     0.6224391391     1.2225392990    -0.0506030745     0.3682645241     1.3866077374
    0.4205921021     0.0565308135    -1.0849866468     0.6210247882     1.2239537261    -0.0542778542     0.3670899873     1.3838068071
    0.4309258977     0.0560573318    -1.0888246966     0.6195422894     1.2254143327    -0.0578784549     0.3658618114     1.3808570662
    0.4412664246     0.0555538183    -1.0923383631     0.6181841350     1.2267365703    -0.0613679266     0.3647374381     1.3781549210
    0.4516136804     0.0550223470    -1.0953837549     0.6170077649     1.2278759465    -0.0646927851     0.3637629127     1.3758233487
    0.4619675507     0.0544638191    -1.0984059973     0.6158389664     1.2289995815    -0.0679125153     0.3627957951     1.3735035417
    0.4723276654     0.0538779567    -1.1015611213     0.6146158024     1.2301583631    -0.0710820662     0.3617861555     1.3710639614
    0.4826931802     0.0532656981    -1.1043376403     0.6135395446     1.2311645769    -0.0741440997     0.3608976694     1.3689218503
    0.4930619827     0.0526294693    -1.1068131913     0.6125803136     1.2320537583    -0.0770659144     0.3601054931     1.3670179606
    0.5034292809     0.0519691522    -1.1092547504     0.6116331043     1.2329238248    -0.0798927070     0.3593241942     1.3651345599
    0.5137903898     0.0512863984    -1.1116236283     0.6107133835     1.2337589558    -0.0826608861     0.3585661532     1.3633039275
    0.5241430798     0.0505813676    -1.1139309991     0.6098168119     1.2345634470    -0.0853743427     0.3578277946     1.3615170994
    0.5344865373     0.0498550979    -1.1160685296     0.6089858192     1.2352966314    -0.0879975365     0.3571437848     1.3598606436
    0.5448204927     0.0491083876    -1.1178535300     0.6082928674     1.2358945606    -0.0904931656     0.3565725847     1.3584861398
    0.5551449433     0.0483430324    -1.1195619632     0.6076295399     1.2364620198    -0.0929098681     0.3560258860     1.3571709827
    0.5654597445     0.0475578974    -1.1214583535     0.6068910943     1.2370914805    -0.0953151877     0.3554190412     1.3556960498
    0.5757649193     0.0467538446    -1.1231149826     0.6062460180     1.2376194449    -0.0976695826     0.3548889198     1.3544079811
    0.5860605347     0.0459321306    -1.1244489967     0.6057278420     1.2380257398    -0.0999168630     0.3544620353     1.3533805674
    0.5963466101     0.0450933284    -1.1258481053     0.6051835722     1.2384656412    -0.1021197023     0.3540143206     1.3523057773
    0.6066230884     0.0442370550    -1.1275476697     0.6045294250     1.2390432731    -0.1039713866     0.3534704600     1.3509889667
    0.6168901145     0.0433653049    -1.1270163599     0.6046620760     1.2384639072    -0.1054755878     0.3536404791     1.3511778449
    0.6271475901     0.0424771844    -1.1375373316     0.5988539013     1.2421421236    -0.1117712698     0.3502737682     1.3414160554
    0.6373954672     0.0415723876    -0.2797283983     0.8838999301     0.8281421083    -0.0591683822     0.6247726268     1.8665766270
    0.6476339603     0.0406535592     0.0637844186     1.0062911985     0.7324887869    -0.0676097141     0.7346967282     2.1089993868
    0.6578629248     0.0397192915    -0.0131314150     0.9827324858     0.7564562312    -0.0671857300     0.7100836615     2.0585996971
    0.6680823652     0.0387698312     0.0020693293     0.9883009187     0.7534352746    -0.0707158767     0.7149478997     2.0703526434
    0.6782923878     0.0378065067     0.0034200650     0.9890505869     0.7543245666    -0.0722054755     0.7153801351     2.0724162474
    0.6884930095     0.0368296448     0.0010041171     0.9884137846     0.7556128637    -0.0730420823     0.7146070317     2.0713220656
    0.6986840998     0.0358380524     0.0005886138     0.9883627992     0.7559540305    -0.0740699545     0.7144740707     2.0713045458
    0.7088658453     0.0348337875     0.0011992812     0.9886135673     0.7558199235    -0.0751238287     0.7146694843     2.0718429255
    0.7190380573     0.0338150890     0.0024939374     0.9890628673     0.7553254396    -0.0761357261     0.7150837743     2.0727144131
    0.7292008908     0.0327836402     0.0047069637     0.9897988868     0.7544891131    -0.0770786958     0.7157919427     2.0741435158
    0.7393543807     0.0317398993     0.0071472034     0.9905920923     0.7534412841    -0.0780029032     0.7165728194     2.0756122270
    0.7494982867     0.0306816657     0.0104804760     0.9916656760     0.7520368515    -0.0788975106     0.7176394666     2.0776080705
    0.7596329185     0.0296120246     0.0143529084     0.9929054390     0.7503858709    -0.0797501085     0.7188786450     2.0798961700
    0.7697579559     0.0285280686     0.0187353963     0.9943014616     0.7484900237    -0.0805650193     0.7202810411     2.0824518609
    0.7798737038     0.0274327573     0.0237602718     0.9959013466     0.7463567451    -0.0813349258     0.7218890013     2.0853992525
    0.7899799478     0.0263242163     0.0290144868     0.9975641560     0.7440319431    -0.0821000553     0.7235703501     2.0884054200
    0.8000766729     0.0252024317     0.0351075046     0.9994923237     0.7413850160    -0.0828285266     0.7255201158     2.0919151787
    0.8101639846     0.0240684618     0.0417149731     1.0015825920     0.7385418735    -0.0834960130     0.7276345057     2.0957312301
    0.8202418742     0.0229223275     0.0486017704     1.0037550750     0.7355292590    -0.0841429827     0.7298382808     2.0996664152
    0.8303102198     0.0217630627     0.0560426769     1.0060968714     0.7322419493    -0.0847814272     0.7322193709     2.1038879254
    0.8403690183     0.0205907561     0.0642488816     1.0086797050     0.7286630016    -0.0853692791     0.7348453564     2.1085681050
    0.8504183763     0.0194064257     0.0729142003     1.0114038505     0.7248783672    -0.0859150880     0.7376182584     2.1134988279
    0.8604581577     0.0182090192     0.0820019049     1.0142512937     0.7208278491    -0.0864537379     0.7405263238     2.1186050216
    0.8704882524     0.0169977354     0.0920621517     1.0174040617     0.7164032547    -0.0869397924     0.7437456028     2.1242920318
    0.8805088831     0.0157745297     0.1027364937     1.0207444253     0.7116935759    -0.0873690800     0.7471613923     2.1303068125
    0.8905197904     0.0145373840     0.1140402616     1.0242704559     0.7066173466    -0.0877725627     0.7507785980     2.1366052510
    0.9005209820     0.0132864910     0.1265514723     1.0281716402     0.7010494452    -0.0881010171     0.7547821854     2.1436036142
    0.9105125656     0.0120228254     0.1399945948     1.0323556267     0.6950379939    -0.0883446358     0.7590839846     2.1510926622
    0.9204943958     0.0107453503     0.1545217593     1.0368628891     0.6884408150    -0.0885264755     0.7637326773     2.1591055826
    0.9304663508     0.0094532424     0.1708136363     1.0419091816     0.6810348569    -0.0885954360     0.7689460779     2.1680774011
    0.9404285467     0.0081475094     0.1890617629     1.0475478484     0.6726839019    -0.0884987601     0.7747854784     2.1780755124
    0.9503808480     0.0068271772     0.2097333771     1.0539095545     0.6630543024    -0.0881627170     0.7814003950     2.1892677596
    0.9603232804     0.0054923570     0.2344367794     1.0615022915     0.6515367739    -0.0875460876     0.7893054837     2.2026355049
    0.9702559130     0.0041430103     0.2623223883     1.0699135070     0.6370172968    -0.0861108599     0.7982288786     2.2166195990
    0.9801787526     0.0027772668     0.3043813314     1.0828830104     0.6180145935    -0.0846626246     0.8116877403     2.2398995454
    0.9900928449     0.0013969827     0.3310197451     1.0905059258     0.5979917014    -0.0860898612     0.8202120327     2.2495504335
   20.0000000000     0.0000000000    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   19.6620509600    -2.1169989050    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   19.2742383600    -4.2007163940    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   18.7864788000    -6.2279887720    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   18.1500406900    -8.1762785770    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   17.3175190800   -10.0236629100    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   16.2563807800   -11.7502444900    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   14.9868274000   -13.3421121000    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   13.5409384000   -14.7870489300    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   11.9499806800   -16.0731938100    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   10.2444234800   -17.1890344100    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
    8.4527105730   -18.1242533100    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
    6.5950254830   -18.8740104700    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
    4.6882144000   -19.4355676500    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
    2.7486828450   -19.8063036100    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
    0.7924089359   -19.9837080900    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   -1.1649003230   -19.9657182900    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   -3.1057084500   -19.7554934000    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   -5.0112101350   -19.3601153500    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   -6.8630604800   -18.7866226200    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
   -8.6434123640   -18.0419059300    -0.0000000000     1.0000000000     0.7998096217     0.0174519080     0.7142857143     2.1057142857
